 1  42 -10.6193 0 0 0 0 0 1 0 0 -0.6058763
 1  44   8.3807 0 0 0 0 0 1 1 0  0.9911532
 1  40 -12.6193 0 0 0 0 0 0 0 0 -1.5640939
 1  59  14.3807 0 0 0 0 0 1 0 1  0.1127870
 1  56   9.3807 0 0 0 0 0 0 1 0  0.7515988
 1  23   2.3807 0 0 0 0 0 1 0 1  0.5918959
 1  25   9.3807 0 0 0 0 0 1 0 1  0.7515988
 1  18  -7.6193 0 0 0 0 0 0 0 1 -1.0849851
 1  21  -4.6193 0 0 0 0 0 0 0 1 -1.8036484
 1  19   0.3807 0 0 0 0 0 1 0 1  1.3904106
 1  39   2.3807 0 0 0 0 0 0 0 1  0.9113018
 1  38  -3.6193 0 0 0 0 0 1 0 1  0.4321929
 1  26   4.3807 0 0 0 0 0 0 0 1  1.1508562
 1  28  -1.6193 0 0 0 0 0 0 0 1 -0.3663218
 1  16  14.3807 0 0 0 0 0 1 1 0  1.5501135
 1  91 -10.6193 0 0 0 0 0 0 0 1 -0.2066189
 1  93   6.3807 0 0 0 0 0 1 0 1  0.3523414
 1  85  14.3807 0 0 0 0 0 1 1 0  0.4321929
 1 100  -4.6193 0 0 0 0 0 1 0 1 -0.9252821
 1 101   1.3807 0 0 0 0 0 0 0 1  1.0710047
 1  97  -9.6193 0 0 0 0 0 0 0 1 -0.3663218
 1  98  -7.6193 0 0 0 0 0 0 0 1 -0.1267674
 1  66  -1.6193 0 0 0 0 0 0 0 1 -1.2446880
 1  64  -7.6193 0 0 0 0 0 1 0 1 -0.2864704
 1  81  14.3807 0 0 0 0 0 1 0 1 -0.4461733
 1  78 -14.6193 0 0 0 0 0 0 0 1 -0.5260248
 1  69  11.3807 0 0 0 0 0 1 1 0  0.1926385
 1  73 -18.6193 0 0 0 0 0 0 0 0 -1.4842425
 1 139  10.3807 0 0 0 0 0 1 1 0  1.1508562
 1 148  15.3807 0 0 0 0 0 0 1 0 -0.2066189
 1 143  -9.6193 0 0 0 0 0 0 0 0 -1.4043910
 1 144 -22.6193 0 0 0 0 0 1 0 0 -0.6857277
 1 137  19.3807 0 0 0 0 0 0 1 0  0.1127870
 1 135  10.3807 0 0 0 0 0 1 0 1  0.2724900
 1  15   5.3807 0 0 0 0 0 1 0 1  1.1508562
 1 109  -1.6193 0 0 0 0 0 0 0 1  0.1127870
 1 106  10.3807 0 0 0 0 0 1 0 1 -0.5260248
 1  12   1.3807 0 0 0 0 0 1 0 1  0.3523414
 1  14  -6.6193 0 0 0 0 0 1 0 1  1.1508562
 1   3 -13.6193 0 0 0 0 0 0 0 1  0.2724900
 1   6  -7.6193 0 0 0 0 0 1 0 1 -0.1267674
 1 120  -3.6193 0 0 0 0 0 0 0 1  0.5120444
 1 123  16.3807 0 0 0 0 0 0 0 1  0.5120444
 1 122   8.3807 0 0 0 0 0 0 1 0  0.9113018
 1 129   1.3807 0 0 0 0 0 1 1 0  0.9113018
 1 125  -0.6193 0 0 0 0 0 0 0 1 -1.0051336
 1 126   6.3807 0 0 0 0 0 1 0 1  0.1926385
 2  95 -13.6193 0 0 1 0 0 1 0 0 -0.5260247
 2  67  -8.6193 0 0 1 0 0 0 0 1 -0.6857277
 2  65 -20.6193 0 0 1 0 0 1 0 0 -0.9252821
 2  63  -2.6193 0 0 1 0 0 1 0 1  0.4321929
 2  68  13.3807 0 0 1 0 0 1 1 0  0.2724899
 2  69   3.3807 0 0 1 0 0 1 0 1  0.7515988
 2  72  -8.6193 0 0 1 0 0 1 0 1 -0.5260247
 2  55   8.3807 0 0 1 0 0 0 1 0 -0.3663218
 2  54  -5.6193 0 0 1 0 0 0 0 1 -1.6439454
 2  61 -12.6193 0 0 1 0 0 0 0 0 -1.5640939
 2  59   0.3807 0 0 1 0 0 1 0 1  0.2724899
 2  57 -22.6193 0 0 1 0 0 0 0 0 -1.4043909
 2  94  -4.6193 0 0 1 0 0 1 0 1  0.1926384
 2  88 -34.6193 0 0 1 0 0 0 0 0 -1.1648365
 2  87  -1.6193 0 0 1 0 0 1 0 1 -0.6058762
 2  85  18.3807 0 0 1 0 0 1 1 0  1.8695194
 2  89  16.3807 0 0 1 0 0 0 1 0  1.3904105
 2  90 -12.6193 0 0 1 0 0 1 0 1 -1.7237968
 2  73   8.3807 0 0 1 0 0 1 0 1 -1.2446880
 2  76  20.3807 0 0 1 0 0 1 1 0  2.6680341
 2  74 -24.6193 0 0 1 0 0 0 0 0 -1.3245395
 2  83 -11.6193 0 0 1 0 0 0 0 1 -1.3245395
 2  82  -9.6193 0 0 1 0 0 1 0 0 -0.8454306
 2  78  -3.6193 0 0 1 0 0 0 0 1 -0.2066188
 2  50  -3.6193 0 0 1 0 0 1 0 1 -1.0051336
 2 140  -2.6193 0 0 1 0 0 0 0 1  0.4321929
 2 135  -3.6193 0 0 1 0 0 0 0 1 -0.3663218
 2 131   4.3807 0 0 1 0 0 1 0 1 -0.1267674
 2 146  -1.6193 0 0 1 0 0 0 0 1 -1.1648365
 2 147 -17.6193 0 0 1 0 0 0 0 0 -2.0432027
 2 143  -2.6193 0 0 1 0 0 1 0 1  0.5120443
 2  96  15.3807 0 0 1 0 0 0 1 0  1.1508561
 2 112 -19.6193 0 0 1 0 0 0 0 0 -0.5260247
 2 115  -2.6193 0 0 1 0 0 0 1 0  0.7515988
 2 109  -2.6193 0 0 1 0 0 0 0 1 -0.3663218
 2 105  10.3807 0 0 1 0 0 1 0 1  0.1127870
 2 125   3.3807 0 0 1 0 0 1 0 1 -0.1267674
 2 127  35.3807 0 0 1 0 0 1 1 0  1.2307076
 2 117   5.3807 0 0 1 0 0 1 1 0  1.4702620
 2 119  12.3807 0 0 1 0 0 0 0 1  1.2307076
 2 124 -13.6193 0 0 1 0 0 1 0 1  1.3105591
 2 123  16.3807 0 0 1 0 0 1 1 0  0.6717473
 2  48 -23.6193 0 0 1 0 0 1 0 0 -1.3245395
 2  28  -5.6193 0 0 1 0 0 1 0 1 -0.3663218
 2  31   0.3807 0 0 1 0 0 1 0 1  1.0710047
 2  25 -11.6193 0 0 1 0 0 0 0 0 -0.0469159
 2  22  -0.6193 0 0 1 0 0 1 0 1  0.6717473
 2  45  -2.6193 0 0 1 0 0 0 0 1 -0.6058762
 2  36  -1.6193 0 0 1 0 0 1 0 1 -1.0849851
 2  37  20.3807 0 0 1 0 0 0 1 0 -0.5260247
 2  39   5.3807 0 0 1 0 0 1 0 1  1.5501135
 2   6   5.3807 0 0 1 0 0 0 0 1  0.2724899
 2  10   7.3807 0 0 1 0 0 1 1 0  0.3523414
 2  11  20.3807 0 0 1 0 0 1 1 0  2.1090738
 2  12  -0.6193 0 0 1 0 0 1 0 1 -0.6058762
 2   7   9.3807 0 0 1 0 0 1 0 1  1.0710047
 2   9   1.3807 0 0 1 0 0 0 0 1  0.4321929
 2   8 -10.6193 0 0 1 0 0 1 0 1 -1.1648365
 2  21  -0.6193 0 0 1 0 0 1 1 0 -0.0469159
 2  19  -4.6193 0 0 1 0 0 1 0 1 -1.2446880
 2  20   1.3807 0 0 1 0 0 0 0 1 -0.1267674
 2  14  -4.6193 0 0 1 0 0 0 0 1 -0.5260247
 3  98  16.3807 0 0 0 0 0 1 1 0  2.0292223
 3  97  -3.6193 0 0 0 0 0 0 0 1  0.6717473
 3  99   8.3807 0 0 0 0 0 0 1 0  0.5918958
 3 101   3.3807 0 0 0 0 0 0 0 1 -0.2066188
 3  85   9.3807 0 0 0 0 0 1 0 1  1.4702620
 3  94   3.3807 0 0 0 0 0 1 0 1  0.4321929
 3  86   3.3807 0 0 0 0 0 0 0 1 -0.7655792
 3  92   1.3807 0 0 0 0 0 0 0 1  0.5918958
 3  73   9.3807 0 0 0 0 0 0 1 0 -0.4461733
 3 119  -2.6193 0 0 0 0 0 1 0 1  0.0329355
 3 117  11.3807 0 0 0 0 0 1 0 1  1.2307076
 3 123 -24.6193 0 0 0 0 0 1 0 0 -0.7655792
 3 105   7.3807 0 0 0 0 0 0 1 0  0.4321929
 3 106  10.3807 0 0 0 0 0 0 1 0 -0.7655792
 3 113  -6.6193 0 0 0 0 0 1 0 1  0.3523414
 3 110  27.3807 0 0 0 0 0 0 1 0  0.5918958
 3 111  -1.6193 0 0 0 0 0 1 0 0 -1.4043909
 3 124  18.3807 0 0 0 0 0 1 0 1  1.7896679
 3  52  -5.6193 0 0 0 0 0 1 0 1 -0.4461733
 3  50   6.3807 0 0 0 0 0 1 0 1  0.0329355
 3  54  -7.6193 0 0 0 0 0 1 0 1  0.0329355
 3  56  12.3807 0 0 0 0 0 1 1 0 -0.3663218
 3  44  -1.6193 0 0 0 0 0 0 0 1 -0.0469159
 3  49  18.3807 0 0 0 0 0 1 1 0  1.4702620
 3  46   7.3807 0 0 0 0 0 0 0 1 -0.5260247
 3  48   0.3807 0 0 0 0 0 1 1 0  2.5881827
 3  72  17.3807 0 0 0 0 0 1 0 1 -0.0469159
 3  68  20.3807 0 0 0 0 0 1 1 0  0.3523414
 3  67   9.3807 0 0 0 0 0 1 1 0  1.6299650
 3  69 -10.6193 0 0 0 0 0 0 0 1 -1.3245395
 3  59 -18.6193 0 0 0 0 0 1 0 1 -1.8834998
 3  60  -3.6193 0 0 0 0 0 1 0 1 -0.6857277
 3  66  -0.6193 0 0 0 0 0 0 0 1 -0.0469159
 3  62 -12.6193 0 0 0 0 0 1 0 1 -1.8834998
 3  43  15.3807 0 0 0 0 0 1 0 1 -0.3663218
 3 181   1.3807 0 0 0 0 0 0 0 1  0.5918958
 3 178   9.3807 0 0 0 0 0 0 0 1 -0.0469159
 3 183 -10.6193 0 0 0 0 0 0 0 1 -1.8036483
 3 184   5.3807 0 0 0 0 0 1 1 0  0.5120443
 3 171  11.3807 0 0 0 0 0 1 0 1  0.9113017
 3 177 -13.6193 0 0 0 0 0 1 0 0 -1.4842424
 3 174   5.3807 0 0 0 0 0 1 0 1 -1.4043909
 3 176  17.3807 0 0 0 0 0 0 0 1  1.0710047
 3 164  -1.6193 0 0 0 0 0 1 0 1 -0.2864703
 3 195  -5.6193 0 0 0 0 0 1 0 1 -1.0849851
 3 202 -10.6193 0 0 0 0 0 0 0 1 -0.2864703
 3 185  10.3807 0 0 0 0 0 1 0 1  0.9911532
 3 187   7.3807 0 0 0 0 0 0 1 0  1.6299650
 3 193  -7.6193 0 0 0 0 0 1 0 1 -0.5260247
 3 188  19.3807 0 0 0 0 0 1 1 0  1.4702620
 3 190  11.3807 0 0 0 0 0 1 1 0  0.6717473
 3 126   0.3807 0 0 0 0 0 1 0 0 -0.6857277
 3 137  18.3807 0 0 0 0 0 1 1 0  0.4321929
 3 135 -12.6193 0 0 0 0 0 1 0 0 -0.6058762
 3 140   7.3807 0 0 0 0 0 0 1 0  0.5918958
 3 142  -0.6193 0 0 0 0 0 0 0 1  0.1127870
 3 128   5.3807 0 0 0 0 0 0 0 1 -0.6857277
 3 133  13.3807 0 0 0 0 0 1 0 1  1.2307076
 3 132  -7.6193 0 0 0 0 0 0 0 1 -0.9252821
 3 163  -1.6193 0 0 0 0 0 1 0 1 -0.0469159
 3 155  -2.6193 0 0 0 0 0 1 0 0 -1.2446880
 3 154  26.3807 0 0 0 0 0 1 0 1  0.1127870
 3 156   0.3807 0 0 0 0 0 0 0 1 -1.1648365
 3 160   6.3807 0 0 0 0 0 1 0 1 -0.6857277
 3 153   7.3807 0 0 0 0 0 1 0 1 -1.0849851
 3 151   4.3807 0 0 0 0 0 1 0 1  1.3904105
 3 152  23.3807 0 0 0 0 0 1 1 0  1.9493709
 3 204  12.3807 0 0 0 0 0 0 0 1 -1.0849851
 3  41  -7.6193 0 0 0 0 0 1 0 1 -0.4461733
 3  23  18.3807 0 0 0 0 0 1 1 0  2.1090738
 3  21  10.3807 0 0 0 0 0 0 0 1 -1.1648365
 3  24 -12.6193 0 0 0 0 0 0 0 1 -0.5260247
 3  26   0.3807 0 0 0 0 0 0 1 0 -0.2066188
 3  13   6.3807 0 0 0 0 0 1 1 0  0.3523414
 3  20  15.3807 0 0 0 0 0 1 0 1  1.7896679
 3  15  -0.6193 0 0 0 0 0 0 1 0  1.6299650
 3  17   9.3807 0 0 0 0 0 0 0 1  0.3523414
 3  11 -15.6193 0 0 0 0 0 0 0 1 -1.0051336
 3  36  -3.6193 0 0 0 0 0 1 0 1  0.6717473
 3  40  17.3807 0 0 0 0 0 1 1 0  1.5501135
 3  27   8.3807 0 0 0 0 0 0 0 1 -0.2066188
 3  31  25.3807 0 0 0 0 0 0 1 0  2.0292223
 3  35  10.3807 0 0 0 0 0 0 0 1 -0.0469159
 3  33  -5.6193 0 0 0 0 0 1 0 1  0.3523414
 3  34  13.3807 0 0 0 0 0 0 1 0  0.1926384
 3   2  10.3807 0 0 0 0 0 1 1 0  0.9911532
 3 416  -5.6193 0 0 0 0 0 0 0 1 -0.2864703
 3 418   4.3807 0 0 0 0 0 0 0 1 -1.2446880
 3 421  13.3807 0 0 0 0 0 1 0 1 -0.1267674
 3 415  35.3807 0 0 0 0 0 1 1 0  0.9911532
 3 414 -12.6193 0 0 0 0 0 1 0 1 -0.6857277
 3 412   3.3807 0 0 0 0 0 1 0 1 -0.5260247
 3 435  23.3807 0 0 0 0 0 1 1 0  0.8314502
 3 433  19.3807 0 0 0 0 0 1 0 1  1.2307076
 3 436  19.3807 0 0 0 0 0 1 0 1  0.9911532
 3 426  20.3807 0 0 0 0 0 1 1 0  0.7515988
 3 428   4.3807 0 0 0 0 0 1 1 0  1.0710047
 3 432   0.3807 0 0 0 0 0 0 0 1 -0.7655792
 3 430   9.3807 0 0 0 0 0 0 0 1  0.5918958
 3 387 -22.6193 0 0 0 0 0 1 0 0 -0.9252821
 3 393   5.3807 0 0 0 0 0 0 0 1 -0.2864703
 3 395  -4.6193 0 0 0 0 0 0 0 1 -1.5640939
 3 382   3.3807 0 0 0 0 0 0 0 1  0.2724899
 3 386   6.3807 0 0 0 0 0 0 0 1 -0.4461733
 3 384 -21.6193 0 0 0 0 0 0 0 1  0.8314502
 3 409 -12.6193 0 0 0 0 0 0 0 1 -1.1648365
 3 405   5.3807 0 0 0 0 0 0 1 0  0.7515988
 3 407   5.3807 0 0 0 0 0 0 0 1 -0.0469159
 3 396 -17.6193 0 0 0 0 0 0 0 0 -1.7237968
 3 397   7.3807 0 0 0 0 0 0 0 1 -1.3245395
 3 404  24.3807 0 0 0 0 0 1 1 0  1.3904105
 3 398  17.3807 0 0 0 0 0 1 1 0  1.0710047
 3 399  12.3807 0 0 0 0 0 0 0 1  0.8314502
 3 378  -5.6193 0 0 0 0 0 1 0 1 -1.0849851
 3 482   2.3807 0 0 0 0 0 1 0 1  1.7098164
 3 481   5.3807 0 0 0 0 0 1 1 0 -0.1267674
 3 484  11.3807 0 0 0 0 0 0 1 0 -0.2066188
 3 477   8.3807 0 0 0 0 0 0 0 1 -1.0051336
 3 479  29.3807 0 0 0 0 0 0 1 0  1.7098164
 3 478  -6.6193 0 0 0 0 0 1 0 1 -0.3663218
 3 486   4.3807 0 0 0 0 0 0 0 1  1.4702620
 3 489  22.3807 0 0 0 0 0 1 0 1  1.5501135
 3 496  -1.6193 0 0 0 0 0 1 0 1  0.9911532
 3 491   5.3807 0 0 0 0 0 1 1 0  1.2307076
 3 439 -12.6193 0 0 0 0 0 0 0 1 -0.8454306
 3 454  12.3807 0 0 0 0 0 1 0 1 -0.1267674
 3 453  15.3807 0 0 0 0 0 0 0 1  0.5918958
 3 459  23.3807 0 0 0 0 0 0 1 0  0.7515988
 3 462   7.3807 0 0 0 0 0 1 1 0  1.3904105
 3 444   8.3807 0 0 0 0 0 1 1 0  0.4321929
 3 449  23.3807 0 0 0 0 0 0 1 0  0.1127870
 3 472   0.3807 0 0 0 0 0 0 0 1  0.3523414
 3 471  -2.6193 0 0 0 0 0 0 0 1  0.2724899
 3 474  -9.6193 0 0 0 0 0 1 0 1 -1.4842424
 3 464   2.3807 0 0 0 0 0 0 0 1  0.1926384
